"PROVINCE or REGION","MUNICIPALITY or CITY","COURT TYPE","BRANCH","JUDGE'S NAME"
"MASBATE","San Jacinto","Regional Trial Court (RTC)","50","Revil , Arturo Clemente Bajar"
"SORSOGON","Sorsogon City","Regional Trial Court (RTC)","51","Frivaldo, Haile, Jr., G."
"SORSOGON","Sorsogon City","Regional Trial Court (RTC)","52","Vacant"
"SORSOGON","Sorsogon City","Regional Trial Court (RTC)","53","Gerona, Rofebar Fajardo"
"SORSOGON","Sorsogon City","Regional Trial Court (RTC)","12","Zaragoza-Ziga, Zach L."
"SORSOGON","Sorsogon City","Regional Trial Court (RTC)","66","Romano, Charlie, Jr., R."
"SORSOGON","Gubat","Regional Trial Court (RTC)","54","Jimenez Jr , Bernardo Rivera"
"SORSOGON","Irosin","Regional Trial Court (RTC)","55","Arriola, Tobias B."
"SORSOGON","Bulan","Regional Trial Court (RTC)","65","Honra, Erwin F."
"SORSOGON","Bulan","Regional Trial Court (RTC)","13","Unorganized"
"AKLAN","Kalibo","Regional Trial Court (RTC)","1","Roxas, Jr., Faustino V."
"AKLAN","Kalibo","Regional Trial Court (RTC)","2","Delmoro, Joebil B."
"AKLAN","Kalibo","Regional Trial Court (RTC)","3","Barrios Jr , Bienvenido Palmani"
"AKLAN","Kalibo","Regional Trial Court (RTC)","4","Exmundo , Ronald H"
"AKLAN","Kalibo","Regional Trial Court (RTC)","5","Vacant"
"AKLAN","Kalibo","Regional Trial Court (RTC)","6","Arbis , Jemena Abellar"
"AKLAN","Kalibo","Regional Trial Court (RTC)","7","Casiple Jr , Domingo Lasmarias"
"AKLAN","Kalibo","Regional Trial Court (RTC)","8","Bartolome , Nelson Jiz"
"AKLAN","Kalibo","Regional Trial Court (RTC)","9","Patnubay Jr , Montalid P"
"AKLAN","Kalibo","Regional Trial Court (RTC)","1-FC","Vacant"
"ANTIQUE","San Jose","Regional Trial Court (RTC)","10","Abijay, Jr., Ernesto L."
"ANTIQUE","San Jose","Regional Trial Court (RTC)","11","Cruzat, Jojo C."
"ANTIQUE","San Jose","Regional Trial Court (RTC)","12","Vacant"
"ANTIQUE","San Jose","Regional Trial Court (RTC)","2","Vacant"
"ANTIQUE","Culasi","Regional Trial Court (RTC)","13","Muego, Josefina Fulo"
"ANTIQUE","Bugasong","Regional Trial Court (RTC)","64","Andres Jr , Mario De Guzman"
"CAPIZ","Roxas City","Regional Trial Court (RTC)","14","Vacant"
"CAPIZ","Roxas City","Regional Trial Court (RTC)","15","Banias-Delfin , Alma Nonato"
"CAPIZ","Roxas City","Regional Trial Court (RTC)","16","Tiangco-Vinculado , Kristine Balgos"
"CAPIZ","Roxas City","Regional Trial Court (RTC)","17","Diaz, Lorencito Belo"
"CAPIZ","Roxas City","Regional Trial Court (RTC)","18","Vacant"
"CAPIZ","Roxas City","Regional Trial Court (RTC)","19","Deslate, Esperanza Isabel Poco"
"CAPIZ","Roxas City","Regional Trial Court (RTC)","3-FC","Vacant"
"CAPIZ","Mambusao","Regional Trial Court (RTC)","20","Orendain-Tonogbanua, Judith Dormido"
"CAPIZ","Mambusao","Regional Trial Court (RTC)","21","Leonor, Rommel L."
"GUIMARAS","Jordan","Regional Trial Court (RTC)","65","Dris-Villanueva , Rosario Abigail Magay"
"GUIMARAS","Jordan","Regional Trial Court (RTC)","4-FC","Vacant"
"ILOILO","Iloilo City","Regional Trial Court (RTC)","22","Esperanza, Redentor E."
"ILOILO","Iloilo City","Regional Trial Court (RTC)","23","Requina-Contreras, Emerald K."
"ILOILO","Iloilo City","Regional Trial Court (RTC)","24","Go, Nestle A.a>"
"ILOILO","Iloilo City","Regional Trial Court (RTC)","25","Togonon , Rose Edith Gautier"
"ILOILO","Iloilo City","Regional Trial Court (RTC)","26","Vacant"
"ILOILO","Iloilo City","Regional Trial Court (RTC)","27","Herrera-Bellones, Elijo Sharon R."
"ILOILO","Iloilo City","Regional Trial Court (RTC)","28","Vacant"
"ILOILO","Iloilo City","Regional Trial Court (RTC)","29","Vacant"
"ILOILO","Iloilo City","Regional Trial Court (RTC)","30","Galang-Guarin, Regina C."
"ILOILO","Iloilo City","Regional Trial Court (RTC)","31","Regalado, Cyril R."
"ILOILO","Iloilo City","Regional Trial Court (RTC)","32","Justalero , Globert Jabat"
"ILOILO","Iloilo City","Regional Trial Court (RTC)","33","Enriquez-Gaspar , Ma. Theresa N."
"ILOILO","Iloilo City","Regional Trial Court (RTC)","34","Panaguiton-Gaviño, Ma. Yolanda M."
"ILOILO","Iloilo City","Regional Trial Court (RTC)","35","Amular, Daniel Antonio Gerardo S."
"ILOILO","Iloilo City","Regional Trial Court (RTC)","36","Gelvezon , Victor Eco"
"ILOILO","Iloilo City","Regional Trial Court (RTC)","37","Dedel-Go, Marie Yvette D."
"ILOILO","Iloilo City","Regional Trial Court (RTC)","38","Panigbatan-Nafarrete, Juana Judita Patriarca"
"ILOILO","Iloilo City","Regional Trial Court (RTC)","39","Maniba Jr , Victorino Oliveros"
"ILOILO","Iloilo City","Regional Trial Court (RTC)","5-FC","Vacant"
"ILOILO","Barotac Viejo","Regional Trial Court (RTC)","66","Amador, Rogelio Jordan"
"ILOILO","Barotac Viejo","Regional Trial Court (RTC)","70","Billena, Oscar Leo Sancho"
"ILOILO","Barotac Viejo","Regional Trial Court (RTC)","71","Gomez, Jose Mauricio Erispe"
"ILOILO","Guimbal","Regional Trial Court (RTC)","67","Didulo, Irene Banzuela"
"ILOILO","Guimbal","Regional Trial Court (RTC)","72","Bacaling, Nelita Jesusa Arboleda"
"ILOILO","Dumangas","Regional Trial Court (RTC)","68","Go, Vicente Villa"
"ILOILO","Dumangas","Regional Trial Court (RTC)","6-FC","Vacant"
"ILOILO","Janiuay","Regional Trial Court (RTC)","76","Faunillo-Tarol, Gemalyn"
"NEGROS OCCIDENTAL","Silay City","Regional Trial Court (RTC)","40","Trocio, Dyna Doll Chiongson"
"NEGROS OCCIDENTAL","Silay City","Regional Trial Court (RTC)","69","Facultad, Jr., Leonardo B."
"NEGROS OCCIDENTAL","Silay City","Regional Trial Court (RTC)","12-FC","Vacant"
"NEGROS OCCIDENTAL","Bacolod City","Regional Trial Court (RTC)","41","Castro, Fernand A."
"NEGROS OCCIDENTAL","Bacolod City","Regional Trial Court (RTC)","42","Gonzaga, Maria Lina P."
"NEGROS OCCIDENTAL","Bacolod City","Regional Trial Court (RTC)","43","Tan-Gaston, Karen Joy J"
"NEGROS OCCIDENTAL","Bacolod City","Regional Trial Court (RTC)","44","Bernad, Ana Celeste Piñero"
"NEGROS OCCIDENTAL","Bacolod City","Regional Trial Court (RTC)","45","Gargantiel-Balbin, Phoebe A"
"NEGROS OCCIDENTAL","Bacolod City","Regional Trial Court (RTC)","46","Tupas, Edgar Revilla"
"NEGROS OCCIDENTAL","Bacolod City","Regional Trial Court (RTC)","47","Bolunia, Therese Blanche Alunan"
"NEGROS OCCIDENTAL","Bacolod City","Regional Trial Court (RTC)","48","Mercader, Amcel L"
"NEGROS OCCIDENTAL","Bacolod City","Regional Trial Court (RTC)","49","Dioso, Juvy V"
"NEGROS OCCIDENTAL","Bacolod City","Regional Trial Court (RTC)","50","Vacant"
"NEGROS OCCIDENTAL","Bacolod City","Regional Trial Court (RTC)","51","Gumahin, Maritess B"
"NEGROS OCCIDENTAL","Bacolod City","Regional Trial Court (RTC)","52","Javier, Raymond Joseph Guevarra"
"NEGROS OCCIDENTAL","Bacolod City","Regional Trial Court (RTC)","53","Lowie-Jolingan, Sue Lynn T"
"NEGROS OCCIDENTAL","Bacolod City","Regional Trial Court (RTC)","54","Vacant"
"NEGROS OCCIDENTAL","Bacolod City","Regional Trial Court (RTC)","78","Unorganized"
"NEGROS OCCIDENTAL","Bacolod City","Regional Trial Court (RTC)","79","Jomilla, Ferdinand Elbert V."
"NEGROS OCCIDENTAL","Bacolod City","Regional Trial Court (RTC)","80","Odango-Saril, Maria Mercedes E"
"NEGROS OCCIDENTAL","Bacolod City","Regional Trial Court (RTC)","7","Newly Created"
"NEGROS OCCIDENTAL","Himamaylan City","Regional Trial Court (RTC)","55","Zorilla, Walter Gerardo"
"NEGROS OCCIDENTAL","Himamaylan City","Regional Trial Court (RTC)","56","Vacant"
"NEGROS OCCIDENTAL","Himamaylan City","Regional Trial Court (RTC)","13","Newly Created"
"NEGROS OCCIDENTAL","San Carlos City","Regional Trial Court (RTC)","57","Delgado, Arville G"
"NEGROS OCCIDENTAL","San Carlos City","Regional Trial Court (RTC)","58","Avellano, Amy Alabado"
"NEGROS OCCIDENTAL","San Carlos City","Regional Trial Court (RTC)","59","Go, Kathrine Au"
"NEGROS OCCIDENTAL","San Carlos City","Regional Trial Court (RTC)","11-FC","NEWLY CREATED"
"NEGROS OCCIDENTAL","Cadiz City","Regional Trial Court (RTC)","60","Jimenea, Gwendolyn I."
"NEGROS OCCIDENTAL","Cadiz City","Regional Trial Court (RTC)","10-FC","NEWLY CREATED"
"NEGROS OCCIDENTAL","Kabankalan City","Regional Trial Court (RTC)","61","Magbanua, Rodney Zamora"
"NEGROS OCCIDENTAL","Kabankalan City","Regional Trial Court (RTC)","8-FC","NEWLY CREATED"
"NEGROS OCCIDENTAL","Bago City","Regional Trial Court (RTC)","62","Vacant"
"NEGROS OCCIDENTAL","Bago City","Regional Trial Court (RTC)","75","Protasio-Arches, Mary Jennifer A."
"NEGROS OCCIDENTAL","Bago City","Regional Trial Court (RTC)","9-FC","NEWLY CREATED"
"NEGROS OCCIDENTAL","La Carlota City","Regional Trial Court (RTC)","63","Fernandez, Cyclamen Jison"
"NEGROS OCCIDENTAL","La Carlota City","Regional Trial Court (RTC)","74","Yap-Camiso, Mila D."
"NEGROS OCCIDENTAL","La Carlota City","Regional Trial Court (RTC)","14","NEWLY"
"NEGROS OCCIDENTAL","City of Sagay","Regional Trial Court (RTC)","73","FUENTEBELLA, REGINALD M."
"NEGROS OCCIDENTAL","Sipalay City","Regional Trial Court (RTC)","77","GOMEZ, EDWIN B."
"BOHOL","Tagbilaran City","Regional Trial Court (RTC)","2","CHAVEZ-MARCOS, JENNIFER LEDON"
"BOHOL","Tagbilaran City","Regional Trial Court (RTC)","3","LISON, LEO MOISES"
"BOHOL","Tagbilaran City","Regional Trial Court (RTC)","4","VIRTUDAZO, SISINIO CAGAS"
"BOHOL","Tagbilaran City","Regional Trial Court (RTC)","47","Vacant"
"BOHOL","Tagbilaran City","Regional Trial Court (RTC)","48","CABALIT , JORGE DOTE"
"BOHOL","Tagbilaran City","Regional Trial Court (RTC)","49","BATERNA, JOSEPHUS A."
"BOHOL","Loay","Regional Trial Court (RTC)","50","BILIRAN, SAMUEL A."
"BOHOL","Carmen","Regional Trial Court (RTC)","51","Espinal, Jorge B."
"BOHOL","Talibon","Regional Trial Court (RTC)","52","Pergamino, Glenn P."
"BOHOL","Talibon","Regional Trial Court (RTC)","101","MACALOLOT-CREDO, AZUCENA C."
"BOHOL","Ubay","Regional Trial Court (RTC)","2-FC","Unorganized"
"CEBU","Cebu City","Regional Trial Court (RTC)","5","MACABAYA , RICKY JONES SANCHEZ"
"CEBU","Cebu City","Regional Trial Court (RTC)","6","VELOSO , ESTER MORALES"
"CEBU","Cebu City","Regional Trial Court (RTC)","7","Himalaloan, James Stewart Ramon E."
"CEBU","Cebu City","Regional Trial Court (RTC)","8","Hadjirasul , Macaundas Manggis."
"CEBU","Cebu City","Regional Trial Court (RTC)","9","ACOSTA , ALEXANDER NICANDRO VELASCO"
"CEBU","Cebu City","Regional Trial Court (RTC)","10","ACOSTA , PERAS , SOLIVER CALUMBA"
"CEBU","Cebu City","Regional Trial Court (RTC)","11","DAOMILAS JR , RAMON BUENO"
"CEBU","Cebu City","Regional Trial Court (RTC)","12","Singco-Caruso , Estela Alma Anfone"
"CEBU","Cebu City","Regional Trial Court (RTC)","13","Nueva, Mory A"
"CEBU","Cebu City","Regional Trial Court (RTC)","14","Bagano, Merlo P"
"CEBU","Cebu City","Regional Trial Court (RTC)","15","Vacant"
"CEBU","Cebu City","Regional Trial Court (RTC)","16","Corminal, Dante Regunda"
"CEBU","Cebu City","Regional Trial Court (RTC)","17","Debalucos, Anacleto G."
"CEBU","Cebu City","Regional Trial Court (RTC)","18","Vacant"
"CEBU","Cebu City","Regional Trial Court (RTC)","19","Veloso-Fernandez, Grace Morales"
"CEBU","Cebu City","Regional Trial Court (RTC)","20","Geraldez, Leah I."
"CEBU","Cebu City","Regional Trial Court (RTC)","21","Baring-Uy, Pamela A."
"CEBU","Cebu City","Regional Trial Court (RTC)","22","Belacho, Stephen Ian Taclob"
"CEBU","Cebu City","Regional Trial Court (RTC)","23","Vacant"
"CEBU","Cebu City","Regional Trial Court (RTC)","24","Andal , Jose Nathaniel Salazar"
"CEBU","Cebu City","Regional Trial Court (RTC)","57","Fernandez-Cavada, Anna Lou B."
"CEBU","Cebu City","Regional Trial Court (RTC)","58","Adviento , Ma Lynna Pacamalan"
"CEBU","Cebu City","Regional Trial Court (RTC)","74","Moneva, Marlon Jay G."
"CEBU","Cebu City","Regional Trial Court (RTC)","3","Inopiquez, Van Russel Laurente"
"CEBU","Danao City","Regional Trial Court (RTC)","25","Dicdican , Jerry Barrit"
"CEBU","Danao City","Regional Trial Court (RTC)","90","Pinza-Ramos, Ma. Josefa C."
"CEBU","Danao City","Regional Trial Court (RTC)","91","Opon, Flor Amor Arre"
"CEBU","Danao City","Regional Trial Court (RTC)","92","Unorganized"
"CEBU","Danao City","Regional Trial Court (RTC)","9","Unorganized"
"CEBU","Argao","Regional Trial Court (RTC)","26","Damian, Noel Darren C"
"CEBU","Argao","Regional Trial Court (RTC)","93","Navarrete , Francis Rainier Rodriguez"
"CEBU","Argao","Regional Trial Court (RTC)","94","Trumata-Rebotiaco, May Faith L."
"CEBU","Lapu-Lapu City","Regional Trial Court (RTC)","27","Leyco, Nelson G."
"CEBU","Lapu-Lapu City","Regional Trial Court (RTC)","53","Militante , Anna Marie Pace"
"CEBU","Lapu-Lapu City","Regional Trial Court (RTC)","54","Vacant"
"CEBU","Lapu-Lapu City","Regional Trial Court (RTC)","67","Ygnacio, Joseph Stephen A."
"CEBU","Lapu-Lapu City","Regional Trial Court (RTC)","68","Collantes, Ferdinand A."
"CEBU","Lapu-Lapu City","Regional Trial Court (RTC)","69","Saladaga, Ruelo A."
"CEBU","Lapu-Lapu City","Regional Trial Court (RTC)","70","Muga-Abad, Christine S."
"CEBU","Lapu-Lapu City","Regional Trial Court (RTC)","71","Sistosa-Singco, Rosario Evelyn R."
"CEBU","Lapu-Lapu City","Regional Trial Court (RTC)","72","Pintor, Jr., Mendulfo C."
"CEBU","Lapu-Lapu City","Regional Trial Court (RTC)","73","Tolentino, Ronald Caramba"
"CEBU","Lapu-Lapu City (Opon)","Regional Trial Court (RTC)","5","Gomos, Jose Alfonso Maliper"
"CEBU","Mandaue City","Regional Trial Court (RTC)","28","Vacant"
"CEBU","Mandaue City","Regional Trial Court (RTC)","55","Rafanan, Ferdinand Tapado"
"CEBU","Mandaue City","Regional Trial Court (RTC)","56","Maagad, Chonita L."
"CEBU","Mandaue City","Regional Trial Court (RTC)","83","Garciano, Allan Francisco S."
"CEBU","Mandaue City","Regional Trial Court (RTC)","84","Lawas, Joe Noel C."
"CEBU","Mandaue City","Regional Trial Court (RTC)","85","Chavez-Ohdate, Dalisay D."
"CEBU","Mandaue City","Regional Trial Court (RTC)","86","Teodorico III Fruto G."
"CEBU","Mandaue City","Regional Trial Court (RTC)","87","Riveral, Ferdie Esperidion D."
"CEBU","Mandaue City","Regional Trial Court (RTC)","88","Quirante, Marc Joseph A."
"CEBU","Mandaue City","Regional Trial Court (RTC)","89","Cad-Enjambre, Lucila M."
"CEBU","Mandaue City","Regional Trial Court (RTC)","6","Seares, Maria Dee Alinsug"
"CEBU","Toledo City","Regional Trial Court (RTC)","29","Altubar, Ruben Fernin"
"CEBU","Toledo City","Regional Trial Court (RTC)","59","Vacant"
"CEBU","Toledo City","Regional Trial Court (RTC)","99","Unorganized"
"CEBU","Toledo City","Regional Trial Court (RTC)","100","Unorganized"
"CEBU","Toledo City","Regional Trial Court (RTC)","8","Tapia, Judilyn H."
"CEBU","Barili","Regional Trial Court (RTC)","60","Vacant"
"CEBU","Barili","Regional Trial Court (RTC)","95","Malabago, Bernarditto M."
"CEBU","Barili","Regional Trial Court (RTC)","96","Robles, Anabelle Moraña"
"CEBU","Barili","Regional Trial Court (RTC)","97","Unorganized"
"CEBU","Barili","Regional Trial Court (RTC)","98","Unorganized"
"CEBU","Bogo City","Regional Trial Court (RTC)","61","Rentuza, Rico C."
"CEBU","Bogo City","Regional Trial Court (RTC)","78","Layese, Samson Troy K."
"CEBU","Bogo City","Regional Trial Court (RTC)","79","Singco, Jineffer B."
"CEBU","Bogo City","Regional Trial Court (RTC)","80","Madeja, Cesar M."
"CEBU","Bogo City","Regional Trial Court (RTC)","81","Jumao-As, Glenn Noynay"
"CEBU","Bogo City","Regional Trial Court (RTC)","82","Unorganized"
"CEBU","Bogo City","Regional Trial Court (RTC)","10","Unorganized"
"CEBU","Oslob","Regional Trial Court (RTC)","62","Vacant"
"CEBU","Talisay City","Regional Trial Court (RTC)","65","Go, Glenda C."
"CEBU","Talisay City","Regional Trial Court (RTC)","66",""
"CEBU","Talisay City","Regional Trial Court (RTC)","7","Reyes Jr, Romeo Abello"
"CEBU","Minglanilla","Regional Trial Court (RTC)","4","Labrador-Soleng, Yvette Christine R."
"CEBU","Carcar City","Regional Trial Court (RTC)","77","Redoble, Joy Bracero"
"CEBU","Carcar City","Regional Trial Court (RTC)","11","Narido, Jr., Ernesto E."
"CEBU","Naga City","Regional Trial Court (RTC)","76","Larrobis, Dennis C."
"CEBU","Naga City","Regional Trial Court (RTC)","12","Pescadero, Albie Carmelo R."
"NEGROS ORIENTAL","Dumaguete City","Regional Trial Court (RTC)","30","Vacant"
"NEGROS ORIENTAL","Dumaguete City","Regional Trial Court (RTC)","31","Catacutan-Besario, Sheila Lynn M."
"NEGROS ORIENTAL","Dumaguete City","Regional Trial Court (RTC)","32","Maxino, Roderick Abella"
"NEGROS ORIENTAL","Dumaguete City","Regional Trial Court (RTC)","33","Vacant"
"NEGROS ORIENTAL","Dumaguete City","Regional Trial Court (RTC)","34","Mendoza, Amelia Lourdes U."
"NEGROS ORIENTAL","Dumaguete City","Regional Trial Court (RTC)","35","Yee-Uymatiao, Glenda J."
"NEGROS ORIENTAL","Dumaguete City","Regional Trial Court (RTC)","36","Mernado, Michael, Jr., M."
"NEGROS ORIENTAL","Dumaguete City","Regional Trial Court (RTC)","37","Banta-Alcoran, Maria Angelita A."
"NEGROS ORIENTAL","Dumaguete City","Regional Trial Court (RTC)","38","Repollo, Cenon Voltaire Batiancila"
"NEGROS ORIENTAL","Dumaguete City","Regional Trial Court (RTC)","39","Dato-Villegas, Arlene Catherine Amores"
"NEGROS ORIENTAL","Dumaguete City","Regional Trial Court (RTC)","40","Paguio Jr , Gerardo Ancheta"
"NEGROS ORIENTAL","Dumaguete City","Regional Trial Court (RTC)","41","Bancoro, Leoncio R."
"NEGROS ORIENTAL","Dumaguete City","Regional Trial Court (RTC)","42","Paras, Marie Rose Inocando"
"NEGROS ORIENTAL","Dumaguete City","Regional Trial Court (RTC)","44","Vacant"
"NEGROS ORIENTAL","Dumaguete City","Regional Trial Court (RTC)","13","Villarubia, Leah P."
"NEGROS ORIENTAL","Tanjay","Regional Trial Court (RTC)","43","Tabasuares-Aba, Christine M."
"NEGROS ORIENTAL","Tanjay","Regional Trial Court (RTC)","17","Eleccion-Vidal, Ethyl B."
"NEGROS ORIENTAL","Bais City","Regional Trial Court (RTC)","45","Vacant"
"NEGROS ORIENTAL","Bais City","Regional Trial Court (RTC)","75","Carriaga, Rosario Santos"
"NEGROS ORIENTAL","Bais City","Regional Trial Court (RTC)","18","Unorganized"
"NEGROS ORIENTAL","Mabinay","Regional Trial Court (RTC)","14","Unorganized"
"NEGROS ORIENTAL","Bayawan City","Regional Trial Court (RTC)","63","Santos-Orden, Maria Myla Rae M"
"NEGROS ORIENTAL","Bayawan City","Regional Trial Court (RTC)","15","Unorganized"
"NEGROS ORIENTAL","City of Guihulngan","Regional Trial Court (RTC)","64","Vacant"
"NEGROS ORIENTAL","City of Guihulngan","Regional Trial Court (RTC)","102","Pareja, Ma. Anna Priscila M."
"NEGROS ORIENTAL","City of Guihulngan","Regional Trial Court (RTC)","16","Unorganized"
"NEGROS ORIENTAL","Canlaon City","Regional Trial Court (RTC)","19",""
"SIQUIJOR","Larena","Regional Trial Court (RTC)","46","Bahonsua Jr , Alejandro Sumagang"
"SIQUIJOR","SIQUIJOR","Regional Trial Court (RTC)","20","Unorganized"
"BILIRAN","Naval","Regional Trial Court (RTC)","16","Navarrete, Luz P."
"BILIRAN","Naval","Regional Trial Court (RTC)","1","NEWLY"
"BILIRAN","Caibiran","Regional Trial Court (RTC)","37","Esber, Constantino Faller"
"EASTERN SAMAR","Borongan","Regional Trial Court (RTC)","1","Lim, Elvie Picardo"
"EASTERN SAMAR","Borongan","Regional Trial Court (RTC)","2","Baldono, Nathaniel Elpedes"
"EASTERN SAMAR","Borongan","Regional Trial Court (RTC)","2-FC","NEWLY"
"EASTERN SAMAR","Guiuan","Regional Trial Court (RTC)","3","Vacant"
"EASTERN SAMAR","Dolores","Regional Trial Court (RTC)","4","Echague, Renato Noel C."
"EASTERN SAMAR","Dolores","Regional Trial Court (RTC)","3","NEWLY"
"EASTERN SAMAR","Oras","Regional Trial Court (RTC)","5","Vacant"
"EASTERN SAMAR","Balangiga","Regional Trial Court (RTC)","42","Raagas, Angelo M."
"LEYTE","Tacloban City","Regional Trial Court (RTC)","6","Vacant"
"LEYTE","Tacloban City","Regional Trial Court (RTC)","7","Pontejos, Irene Tolibas"
"LEYTE","Tacloban City","Regional Trial Court (RTC)","8","Miralles, Altone Malquez"
"LEYTE","Tacloban City","Regional Trial Court (RTC)","9","Sabandal, Leonito Salomon"
"LEYTE","Tacloban City","Regional Trial Court (RTC)","34","Basco, Avelino Decoroso M."
"LEYTE","Tacloban City","Regional Trial Court (RTC)","43","Riños-Lesigues, Evelyn P."
